bot,user,timestamp,namespace,title,comment,length_old,length_new,revision_old,revision_new
True,InceptionBot,1731527710,2,User:AlexNewArtBot/ChinaSearchResult,"most recent results, added 51, removed 55, total 622",193261,192370,1257019883,1257205014
True,Cewbot,1731527722,1,Talk:Peter Bastiansen (tennis),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),235,223,1205803020,1257205074
False,Bis-Serjetà?,1731527741,0,Ljudi i bogovi,,4190,4204,1256628331,1257205115
True,Cewbot,1731527748,1,Talk:Poul Bassett,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),250,238,1205799177,1257205135
True,Cewbot,1731527730,1,Talk:Lynn Basa,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 6 WikiProject templates. Keep majority rating ""Start"" in {{WPBS}}. Keep 1 different rating in {{WikiProject Craft}}. (Fix [[Category:Pages with redundant living parameter]])",302,291,1205783392,1257205092
True,InceptionBot,1731527739,2,User:InceptionBot/NewPageSearch/Christianity/log,most recent scoring,8807,8884,1257019966,1257205109
True,Citation bot,1731527738,0,Lotte Verbeek,Altered template type. Added newspaper. Removed parameters. Some additions/deletions were parameter name changes. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Abductive | [[Category:People from Venlo]] | #UCB_Category 43/46,10477,10461,1235132821,1257205110
True,Cewbot,1731527739,1,Talk:Jayojit Basu,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),229,217,1205803034,1257205112
False,Robert McClenon,1731527731,4,Wikipedia:Reference desk/Computing,/* Sharing Options in Office 365 */   problem solved,41228,42024,1257201809,1257205093
False,Yedaman54,1731527739,0,Truce of Altmark,,6447,6448,1253690270,1257205111
True,Cewbot,1731527737,1,Talk:Gitimoy Basu,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),229,217,1205803026,1257205102
True,Cewbot,1731527743,1,Talk:Fabián Bastidas,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),229,217,1205803044,1257205122
True,Cewbot,1731527733,1,Talk:Antanas Baskas,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. Keep majority rating ""Stub"" in {{WPBS}}. (Fix [[Category:Pages with redundant living parameter]])",156,144,1204110894,1257205097
True,Cewbot,1731527745,1,Talk:Arijit Basu,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),228,216,1205803052,1257205129
True,InceptionBot,1731527735,2,User:AlexNewArtBot/ChristianitySearchResult,"most recent results, added 33, removed 30, total 556",187220,186380,1257019964,1257205104
False,Simeon,1731527750,15,Category talk:Polish stand-up comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,53,121,1234995346,1257205139
True,Cewbot,1731527752,1,Talk:Basang,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),1224,1213,1205785287,1257205145
True,InceptionBot,1731527756,2,User:InceptionBot/NewPageSearch/ChristianMusic/log,most recent scoring,834,756,1255404793,1257205153
True,Cewbot,1731527758,1,Talk:Çağla Baş,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 6 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),831,820,1244058752,1257205157
True,Cewbot,1731527754,1,Talk:Hans H. Bass,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),225,214,1205797440,1257205149
False,Schazjmd,1731527757,3,User talk:Shekhsakil9802937075,"remove spam/advertisement, not purpose of talk pages",3236,1455,1255988468,1257205156
True,InceptionBot,1731527755,2,User:AlexNewArtBot/ChristianMusicSearchResult,"most recent results, added 1, removed 5, total 6",4909,3310,1255404791,1257205150
False,Simeon,1731527759,15,Category talk:Portuguese stand-up comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,53,123,1235073856,1257205160
False,Magnolia677,1731527762,0,"Logan County, Ohio",Undid revision [[Special:Diff/1257204016|1257204016]] by [[Special:Contributions/2600:1009:B12B:E410:7D6C:E92C:F191:546|2600:1009:B12B:E410:7D6C:E92C:F191:546]] ([[User talk:2600:1009:B12B:E410:7D6C:E92C:F191:546|talk]])this was an estimate,21031,21024,1257204016,1257205168
True,Cewbot,1731527763,1,Talk:Gina Mariam Bass Bittaye,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),1335,1324,1226223204,1257205174
True,Cewbot,1731527761,1,Talk:Yvette Basting,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),396,385,1205803087,1257205165
True,AnomieBOT,1731527769,0,Catya Plate,Dating maintenance tags: {{Cn}},8310,8443,1257201786,1257205183
True,Cewbot,1731527773,1,Talk:Ghulam Mustafa Bashir,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),1489,1478,1205789288,1257205191
True,Cewbot,1731527767,1,Talk:Phil Bateman,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),293,282,1205807123,1257205178
True,Cewbot,1731527770,1,Talk:Mykhaylo Basarab,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),221,209,1205785326,1257205182
False,Willondon,1731527772,0,Ram Jam,Undid revision [[Special:Diff/1257195296|1257195296]] by [[Special:Contributions/74.43.101.33|74.43.101.33]] ([[User talk:74.43.101.33|talk]]); unsourced,14360,14338,1257195296,1257205189
False,Ixfd64,1731527772,1,Talk:Poo,Reverted edit by [[Special:Contribs/92.29.10.246|92.29.10.246]] ([[User talk:92.29.10.246|talk]]) to last version by Bensci54,5557,5595,1257205098,1257205190
True,AnomieBOT,1731527779,0,Duniyadari,Dating maintenance tags: {{Cleanup rewrite}},21726,21745,1257201735,1257205208
True,Lowercase sigmabot III,1731527784,3,User talk:KCVelaga/Archive 9,Archiving 2 discussion(s) from [[User talk:KCVelaga]]) (bot,67783,70827,1252974796,1257205221
False,Simeon,1731527779,15,Category talk:Pakistani stand-up comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,55,123,1234649884,1257205209
False,85.228.168.31,1731527783,0,The Ballad of the Witches' Road,,21608,21622,1257196557,1257205222
False,HitroMilanese,1731527783,3,User talk:HitroMilanese,/* my draft */ Reply,27614,27901,1257204397,1257205216
True,Cewbot,1731527785,1,Talk:Min Basadur,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),286,274,1205785341,1257205223
True,Cewbot,1731527776,1,Talk:Marc E. Bassy,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),855,844,1205801152,1257205200
True,Cewbot,1731527782,1,Talk:Julia Bascom,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),1367,1355,1205785333,1257205212
False,Maxeto0910,1731527775,0,Single-issue politics,,9569,9569,1253746074,1257205198
False,Jbvann05,1731527762,0,The Daily Show,"/* Correspondents, contributors and staff */ fixed branding of correspondants",195826,195892,1257126060,1257205169
True,Cewbot,1731527779,1,Talk:Yanto Basna,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),819,808,1205795881,1257205207
True,Lowercase sigmabot III,1731527786,3,User talk:KCVelaga,Archiving 2 discussion(s) to [[User talk:KCVelaga/Archive 9]]) (bot,7694,4650,1257201246,1257205225
True,Cewbot,1731527797,1,Talk:Alžběta Bášová,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. Keep majority rating ""Start"" in {{WPBS}}. Keep 2 different ratings in {{WikiProject Women's sport}}, {{WikiProject Badminton}}. (Fix [[Category:Pages with redundant living parameter]])",277,265,1205795889,1257205245
True,Cewbot,1731527803,1,Talk:Ceci Bastida,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),322,311,1205803117,1257205260
False,Schazjmd,1731527795,1,Talk:Dress to Impress,"Reverted 1 edit by [[Special:Contributions/Shekhsakil9802937075|Shekhsakil9802937075]] ([[User talk:Shekhsakil9802937075|talk]]): Spam, not purpose of article talk pages",1196,61,1255953066,1257205243
True,Cewbot,1731527794,1,Talk:Stanley Kerr Bate,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),271,260,1205807136,1257205241
False,Schazjmd,1731527806,3,User talk:Shekhsakil9802937075,Warning: Using Wikipedia for advertising or promotion on [[:Talk:Dress to Impress]].,1455,2035,1257205156,1257205274
True,Cewbot,1731527791,1,Talk:Muhammad Bashir (swimmer),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),274,263,1205789294,1257205234
True,InceptionBot,1731527808,2,User:InceptionBot/NewPageSearch/Cinema/log,most recent scoring,44289,47007,1257020160,1257205280
True,Cewbot,1731527788,1,Talk:James Batchelor (rugby league),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),238,227,1205807131,1257205229
False,Gemini.skywalker,1731527802,0,1958 Barbadian by-elections,,7006,7146,1257199985,1257205261
True,Cewbot,1731527806,1,Talk:Alexander Bass,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),233,222,1205797478,1257205273
True,Lowercase sigmabot III,1731527803,3,User talk:M.Bitton/Archive 4,Archiving 1 discussion(s) from [[User talk:M.Bitton]]) (bot,144834,146378,1256828976,1257205263
True,Lowercase sigmabot III,1731527807,3,User talk:M.Bitton,Archiving 1 discussion(s) to [[User talk:M.Bitton/Archive 4]]) (bot,15024,13480,1257146553,1257205276
True,Cewbot,1731527800,1,Talk:Dara Bashir,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),235,223,1205789304,1257205253
False,Ohnoitsjamie,1731527805,0,Ciarán,Reverted edit by [[Special:Contribs/216.59.90.100|216.59.90.100]] ([[User talk:216.59.90.100|talk]]) to last version by QuintusPetillius,13388,13370,1257202252,1257205269
True,Cewbot,1731527821,1,Talk:Romana Bashir,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 7 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),485,473,1205789333,1257205318
True,Cewbot,1731527818,1,Talk:Ahmed Bashir,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),232,220,1205789323,1257205310
True,Cewbot,1731527812,1,Talk:Povilas Bartušis,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),189,177,1205803132,1257205287
True,InceptionBot,1731527816,2,User:InceptionBot/NewPageSearch/CivilRightsMovement/log,most recent scoring,499,445,1257020178,1257205299
False,Mathglot,1731527807,4,Wikipedia:Community response to Asian News International vs. Wikimedia Foundation,"/* The Asian News International vs. Wikimedia Foundation situation */ Technical [[WP:TPO|TPO]] Add bracketed section heading before the initial sentence of the post, so the subject of the verb is clear; this wasn't needed before as there wasn't an intervening transclusion edit note, but this makes it clearer now.",53108,53187,1257204492,1257205278
False,Simeon,1731527818,15,Category talk:Russian stand-up comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,75,143,1235900264,1257205311
True,Cewbot,1731527809,1,Talk:Lamiya Haji Bashar,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),582,571,1205787321,1257205282
True,Cewbot,1731527815,1,Talk:António Basto,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),272,261,1217947012,1257205294
True,Lowercase sigmabot III,1731527818,1,Talk:List of Last Week Tonight with John Oliver episodes,Archiving 11 discussion(s) to [[Talk:List of Last Week Tonight with John Oliver episodes/Archive 1]]) (bot,30465,4978,1257188787,1257205312
True,InceptionBot,1731527815,2,User:AlexNewArtBot/CivilRightsMovementSearchResult,"most recent results, added 1, removed 3, total 30",13948,13253,1257020175,1257205295
False,Ohnoitsjamie,1731527815,1,Talk:List of The Owl House characters,Reverted edit by [[Special:Contribs/216.59.90.100|216.59.90.100]] ([[User talk:216.59.90.100|talk]]) to last version by ItTollsForThee,9669,9491,1257014947,1257205297
True,InceptionBot,1731527802,2,User:AlexNewArtBot/CinemaSearchResult,"most recent results, added 95, removed 119, total 1893",382142,379222,1257020158,1257205277
False,Mangocove,1731527815,3,User talk:Cyrogigabyte,/* Your edit to Ralph de la Torre */ new section,6136,7497,1246352338,1257205296
True,Cewbot,1731527830,1,Talk:Augusto Batalla,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),321,309,1205805065,1257205339
True,Cewbot,1731527833,1,Talk:Edin Bašić,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),266,255,1196419560,1257205348
False,Simeon,1731527829,15,Category talk:Saudi Arabian stand-up comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,59,127,1236022390,1257205336
True,Cewbot,1731527824,1,Talk:Corne Basson,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),191,180,1205801203,1257205323
True,Cewbot,1731527827,1,Talk:Bára Basiková,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),286,275,1205790908,1257205331
False,Ezra Ben Yosef,1731527822,0,Beta Israel,,135076,134864,1257204393,1257205319
False,Fearlessleaderoftheantitrumpresistance,1731527835,3,User talk:Fearlessleaderoftheantitrumpresistance,/* Unblock */ i have come only to help,7593,8427,1257115199,1257205352
False,Likes Thai Food,1731527830,0,Oxhead school,Minor edit.,8205,8201,1257204769,1257205340
False,Ohnoitsjamie,1731527836,3,User talk:216.59.90.100,last,2012,2406,1257016572,1257205353
True,Cewbot,1731527839,1,Talk:Laith Al-Bashtawi,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),388,376,1205789339,1257205361
True,Cewbot,1731527845,1,Talk:Sangita Basfore,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),691,680,1205787335,1257205375
True,Cewbot,1731527836,1,Talk:Saeed Basweidan,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),305,293,1205805093,1257205357
True,Cewbot,1731527842,1,Talk:Shahzad Bashir (cricketer),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),234,222,1230262707,1257205369
True,Cewbot,1731527857,1,Talk:Dmytro Bashlay,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),220,208,1205789367,1257205397
True,Cewbot,1731527848,1,Talk:Drewonde Bascome,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),273,261,1205785372,1257205380
True,Cewbot,1731527851,1,Talk:Emily Bates,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),292,281,1214456563,1257205386
